reporter,partner,value,year,source,axis,product_code,sub_category,unit
JP,DE,659314.989,2023,un_comtrade,critical_inputs,2846,rare_earth_compounds,USD
JP,SG,623149.474,2022,un_comtrade,critical_inputs,2825,lithium_compounds,USD
JP,TR,616237.579,2023,un_comtrade,critical_inputs,2836,lithium_carbonate,USD
JP,TH,606379.315,2023,un_comtrade,critical_inputs,7110,platinum_group,USD
JP,KR,593353.595,2023,un_comtrade,critical_inputs,2846,rare_earth_compounds,USD
JP,CN,587240.222,2022,un_comtrade,critical_inputs,7110,platinum_group,USD
JP,KZ,586129.94,2022,un_comtrade,critical_inputs,2804,silicon,USD
JP,AE,569741.876,2022,un_comtrade,critical_inputs,7110,platinum_group,USD
JP,TH,568106.474,2023,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,MY,565871.099,2022,un_comtrade,critical_inputs,2615,niobium_tantalum_ore,USD
JP,IN,552468.492,2023,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,PT,534922.918,2023,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,AT,531627.27,2022,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,MX,530904.827,2022,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,VN,521885.688,2022,un_comtrade,critical_inputs,7110,platinum_group,USD
JP,PH,497945.531,2023,un_comtrade,critical_inputs,2836,lithium_carbonate,USD
JP,SE,497874.352,2023,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,KW,487345.277,2022,un_comtrade,critical_inputs,2804,silicon,USD
JP,IT,487254.021,2022,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,IT,480506.725,2023,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,KR,475246.612,2023,un_comtrade,critical_inputs,8105,cobalt_unwrought,USD
JP,CA,452006.734,2023,un_comtrade,critical_inputs,2804,silicon,USD
JP,AL,450255.735,2023,un_comtrade,critical_inputs,2610,chromium_ore,USD
JP,AL,427709.455,2022,un_comtrade,critical_inputs,2610,chromium_ore,USD
JP,CN,425129.619,2023,un_comtrade,critical_inputs,2614,titanium_ore,USD
JP,NO,423506.742,2023,un_comtrade,critical_inputs,2614,titanium_ore,USD
JP,MY,417926.324,2023,un_comtrade,critical_inputs,2615,niobium_tantalum_ore,USD
JP,MY,411382.228,2022,un_comtrade,critical_inputs,7110,platinum_group,USD
JP,BG,409221.157,2023,un_comtrade,critical_inputs,2836,lithium_carbonate,USD
JP,DE,395602.538,2022,un_comtrade,critical_inputs,2504,natural_graphite,USD
JP,TH,383138.484,2022,un_comtrade,critical_inputs,2804,silicon,USD
JP,PH,372180.154,2022,un_comtrade,critical_inputs,2836,lithium_carbonate,USD
JP,AT,358529.772,2022,un_comtrade,critical_inputs,2804,silicon,USD
JP,CH,323905.709,2022,un_comtrade,critical_inputs,2804,silicon,USD
JP,CH,320952.327,2023,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,TH,310217.303,2022,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,CN,304830.329,2023,un_comtrade,critical_inputs,7110,platinum_group,USD
JP,SE,289085.578,2023,un_comtrade,critical_inputs,2836,lithium_carbonate,USD
JP,AT,281924.991,2023,un_comtrade,critical_inputs,2804,silicon,USD
JP,DE,281583.333,2023,un_comtrade,critical_inputs,2504,natural_graphite,USD
JP,MZ,276472.695,2023,un_comtrade,critical_inputs,2504,natural_graphite,USD
JP,KR,266102.613,2022,un_comtrade,critical_inputs,8105,cobalt_unwrought,USD
JP,BE,255494.098,2022,un_comtrade,critical_inputs,2804,silicon,USD
JP,VN,249357.129,2022,un_comtrade,critical_inputs,2836,lithium_carbonate,USD
JP,IN,241908.27,2023,un_comtrade,critical_inputs,2836,lithium_carbonate,USD
JP,PT,240490.084,2022,un_comtrade,critical_inputs,2804,silicon,USD
JP,SE,232520.39,2022,un_comtrade,critical_inputs,2804,silicon,USD
JP,DK,217485.957,2022,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,ES,217044.886,2022,un_comtrade,critical_inputs,2615,niobium_tantalum_ore,USD
JP,ES,213785.526,2023,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,VN,206539.524,2023,un_comtrade,critical_inputs,7110,platinum_group,USD
JP,TR,205630.277,2022,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,MY,197948.243,2023,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,IN,187855.089,2023,un_comtrade,critical_inputs,2602,manganese_ore,USD
JP,CA,182048.195,2022,un_comtrade,critical_inputs,2804,silicon,USD
JP,TR,180238.284,2022,un_comtrade,critical_inputs,2610,chromium_ore,USD
JP,RU,167690.135,2023,un_comtrade,critical_inputs,2804,silicon,USD
JP,RU,166195.38,2023,un_comtrade,critical_inputs,8105,cobalt_unwrought,USD
JP,CN,162842.859,2023,un_comtrade,critical_inputs,2615,niobium_tantalum_ore,USD
JP,RU,160549.793,2022,un_comtrade,critical_inputs,2846,rare_earth_compounds,USD
JP,KR,150997.935,2024,un_comtrade,critical_inputs,8105,cobalt_unwrought,USD
JP,CN,142671.214,2022,un_comtrade,critical_inputs,2610,chromium_ore,USD
JP,TR,140884.116,2022,un_comtrade,critical_inputs,2504,natural_graphite,USD
JP,CN,139175.908,2023,un_comtrade,critical_inputs,2610,chromium_ore,USD
JP,BE,135353.606,2023,un_comtrade,critical_inputs,2804,silicon,USD
JP,TR,133481.604,2023,un_comtrade,critical_inputs,2504,natural_graphite,USD
JP,SE,130563.273,2023,un_comtrade,critical_inputs,2804,silicon,USD
JP,PH,126157.305,2023,un_comtrade,critical_inputs,2825,lithium_compounds,USD
JP,IN,124918.794,2023,un_comtrade,critical_inputs,2804,silicon,USD
JP,AU,113338.003,2023,un_comtrade,critical_inputs,7110,platinum_group,USD
JP,ES,110670.763,2022,un_comtrade,critical_inputs,8105,cobalt_unwrought,USD
JP,GB,108120.597,2023,un_comtrade,critical_inputs,2846,rare_earth_compounds,USD
JP,VN,105279.051,2022,un_comtrade,critical_inputs,8105,cobalt_unwrought,USD
JP,GB,100153.504,2022,un_comtrade,critical_inputs,2846,rare_earth_compounds,USD
JP,DK,98504.341,2023,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,CN,95256.096,2022,un_comtrade,critical_inputs,2615,niobium_tantalum_ore,USD
JP,NL,93735.362,2023,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,SI,90404.194,2023,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,NL,89461.338,2022,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,BG,85020.211,2022,un_comtrade,critical_inputs,2836,lithium_carbonate,USD
JP,PT,80666.934,2023,un_comtrade,critical_inputs,2804,silicon,USD
JP,IT,79456.894,2023,un_comtrade,critical_inputs,8105,cobalt_unwrought,USD
JP,AU,73577.526,2023,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,HK,72602.376,2023,un_comtrade,critical_inputs,7110,platinum_group,USD
JP,AE,70426.849,2022,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,IL,70381.221,2022,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,IS,69399.33,2023,un_comtrade,critical_inputs,2804,silicon,USD
JP,ES,69043.436,2023,un_comtrade,critical_inputs,2836,lithium_carbonate,USD
JP,MZ,68616.937,2022,un_comtrade,critical_inputs,2504,natural_graphite,USD
JP,UA,68510.472,2022,un_comtrade,critical_inputs,2504,natural_graphite,USD
JP,IN,68481.123,2023,un_comtrade,critical_inputs,8105,cobalt_unwrought,USD
JP,VN,66288.816,2023,un_comtrade,critical_inputs,2836,lithium_carbonate,USD
JP,BR,64525.625,2022,un_comtrade,critical_inputs,2602,manganese_ore,USD
JP,VN,63249.482,2023,un_comtrade,critical_inputs,8105,cobalt_unwrought,USD
JP,AT,60288.444,2023,un_comtrade,critical_inputs,8105,cobalt_unwrought,USD
JP,MX,58772.335,2023,un_comtrade,critical_inputs,2836,lithium_carbonate,USD
JP,ES,55019.787,2022,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,ES,53369.864,2023,un_comtrade,critical_inputs,2615,niobium_tantalum_ore,USD
JP,IT,49576.034,2023,un_comtrade,critical_inputs,2804,silicon,USD
JP,IN,46905.605,2022,un_comtrade,critical_inputs,2602,manganese_ore,USD
JP,MY,46180.805,2023,un_comtrade,critical_inputs,2836,lithium_carbonate,USD
JP,FR,46074.037,2023,un_comtrade,critical_inputs,7110,platinum_group,USD
JP,UA,45746.615,2023,un_comtrade,critical_inputs,2615,niobium_tantalum_ore,USD
JP,BR,45447.664,2023,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,SI,43863.737,2022,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,ID,43760.726,2023,un_comtrade,critical_inputs,2602,manganese_ore,USD
JP,MY,42837.106,2022,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,BR,42301.561,2023,un_comtrade,critical_inputs,2602,manganese_ore,USD
JP,SG,41498.684,2022,un_comtrade,critical_inputs,8108,titanium_unwrought,USD
JP,NL,40230.258,2023,un_comtrade,critical_inputs,2602,manganese_ore,USD
JP,PH,39924.518,2022,un_comtrade,critical_inputs,2825,lithium_compounds,USD
JP,UA,38536.202,2023,un_comtrade,critical_inputs,2504,natural_graphite,USD
JP,SI,37734.373,2022,un_comtrade,critical_inputs,8105,cobalt_unwrought,USD
JP,CH,37262.102,2023,un_comtrade,critical_inputs,8105,cobalt_unwrought,USD
JP,TR,37011.929,2022,un_comtrade,critical_inputs,2836,lithium_carbonate,USD
JP,TH,36101.887,2023,un_comtrade,critical_inputs,2614,titanium_ore,USD
JP,CA,34649.84,2023,un_comtrade,critical_inputs,2602,manganese_ore,USD
JP,TR,33932.038,2022,un_comtrade,critical_inputs,2804,silicon,USD
JP,RU,33340.15,2023,un_comtrade,critical_inputs,2846,rare_earth_compounds,USD
JP,IN,28441.466,2022,un_comtrade,critical_inputs,2804,silicon,USD
